"tau","core_model","true_rmse","true_mae","pE","pQ","pV","N","lambda","rho","truth","rep"
0.8,"M6",1.02904107392575,0.813717178870696,0.1,1,1,1000,0.85,0,"M6",31
0.6,"M6",0.994526583281052,0.799700639948368,0,1,1,1000,0.85,0,"M6",32
0.7,"M6",0.994526583281052,0.799700639948368,0,1,1,1000,0.85,0,"M6",32
0.8,"M6",0.994526583281052,0.799700639948368,0,1,1,1000,0.85,0,"M6",32
0.6,"M6",1.02742626275201,0.817221681214713,0.5,1,0.9,1000,0.85,0,"M6",33
0.7,"M6",1.02742626275201,0.817221681214713,0.5,1,0.9,1000,0.85,0,"M6",33
0.8,"M6",1.02742626275201,0.817221681214713,0.5,1,0.9,1000,0.85,0,"M6",33
0.6,"M6",1.01918047728581,0.813995873438029,0,1,1,1000,0.85,0,"M6",34
0.7,"M6",1.01918047728581,0.813995873438029,0,1,1,1000,0.85,0,"M6",34
0.8,"M6",1.01918047728581,0.813995873438029,0,1,1,1000,0.85,0,"M6",34
0.6,"M6",1.02159537539744,0.817127539437762,0.3,1,1,1000,0.85,0,"M6",35
0.7,"M6",1.02159537539744,0.817127539437762,0.3,1,1,1000,0.85,0,"M6",35
0.8,"M6",1.02159537539744,0.817127539437762,0.3,1,1,1000,0.85,0,"M6",35
0.6,"M6",1.00098520847103,0.798089969830214,0,1,1,1000,0.85,0,"M6",36
0.7,"M6",1.00098520847103,0.798089969830214,0,1,1,1000,0.85,0,"M6",36
0.8,"M6",1.00098520847103,0.798089969830214,0,1,1,1000,0.85,0,"M6",36
0.6,"M6",1.00499875930177,0.803111486014643,0.3,1,1,1000,0.85,0,"M6",37
0.7,"M6",1.00499875930177,0.803111486014643,0.3,1,1,1000,0.85,0,"M6",37
0.8,"M6",1.00499875930177,0.803111486014643,0.3,1,1,1000,0.85,0,"M6",37
0.6,"M6",1.01236500678843,0.810796580804776,0.2,1,1,1000,0.85,0,"M6",38
0.7,"M6",1.01236500678843,0.810796580804776,0.2,1,1,1000,0.85,0,"M6",38
0.8,"M6",1.01236500678843,0.810796580804776,0.2,1,1,1000,0.85,0,"M6",38
0.6,"M7",1.01148065483597,0.806930667414675,0.6,1,1,1000,0.85,0,"M6",39
0.7,"M6",1.01054513648853,0.806531650855377,0.6,1,1,1000,0.85,0,"M6",39
0.8,"M6",1.01054513648853,0.806531650855377,0.6,1,1,1000,0.85,0,"M6",39
0.6,"M7",1.03509645153443,0.822687904173896,0.9,1,1,1000,0.85,0,"M6",40
0.7,"M7",1.03509645153443,0.822687904173896,0.9,1,1,1000,0.85,0,"M6",40
0.8,"M7",1.03509645153443,0.822687904173896,0.9,1,1,1000,0.85,0,"M6",40
0.6,"M6",1.03851736573368,0.830821227894263,0.2,1,1,1000,0.85,0,"M6",41
0.7,"M6",1.03851736573368,0.830821227894263,0.2,1,1,1000,0.85,0,"M6",41
0.8,"M6",1.03851736573368,0.830821227894263,0.2,1,1,1000,0.85,0,"M6",41
0.6,"M6",0.999583414193313,0.794273797396631,0.2,1,1,1000,0.85,0,"M6",42
0.7,"M6",0.999583414193313,0.794273797396631,0.2,1,1,1000,0.85,0,"M6",42
0.8,"M6",0.999583414193313,0.794273797396631,0.2,1,1,1000,0.85,0,"M6",42
0.6,"M6",1.028500548587,0.820324199099558,0.1,0.9,1,1000,0.85,0,"M6",43
0.7,"M6",1.028500548587,0.820324199099558,0.1,0.9,1,1000,0.85,0,"M6",43
0.8,"M6",1.028500548587,0.820324199099558,0.1,0.9,1,1000,0.85,0,"M6",43
0.6,"M6",1.00741212923536,0.8052539965053,0,1,1,1000,0.85,0,"M6",44
0.7,"M6",1.00741212923536,0.8052539965053,0,1,1,1000,0.85,0,"M6",44
0.8,"M6",1.00741212923536,0.8052539965053,0,1,1,1000,0.85,0,"M6",44
0.6,"M6",1.02732093189103,0.821962075071872,0.1,0.9,1,1000,0.85,0,"M6",45
0.7,"M6",1.02732093189103,0.821962075071872,0.1,0.9,1,1000,0.85,0,"M6",45
0.8,"M6",1.02732093189103,0.821962075071872,0.1,0.9,1,1000,0.85,0,"M6",45
0.6,"M6",1.02579840361494,0.82044029728064,0,1,1,1000,0.85,0,"M6",46
0.7,"M6",1.02579840361494,0.82044029728064,0,1,1,1000,0.85,0,"M6",46
0.8,"M6",1.02579840361494,0.82044029728064,0,1,1,1000,0.85,0,"M6",46
0.6,"M4",1.03529634009882,0.828595140566108,0.9,1,0,1000,0.85,0,"M6",47
0.7,"M4",1.03529634009882,0.828595140566108,0.9,1,0,1000,0.85,0,"M6",47
0.8,"M4",1.03529634009882,0.828595140566108,0.9,1,0,1000,0.85,0,"M6",47
0.6,"M6",1.00953044230625,0.80174338686116,0.4,1,1,1000,0.85,0,"M6",48
0.7,"M6",1.00953044230625,0.80174338686116,0.4,1,1,1000,0.85,0,"M6",48
0.8,"M6",1.00953044230625,0.80174338686116,0.4,1,1,1000,0.85,0,"M6",48
0.6,"M6",1.03835560284205,0.827416785329783,0,1,1,1000,0.85,0,"M6",49
0.7,"M6",1.03835560284205,0.827416785329783,0,1,1,1000,0.85,0,"M6",49
0.8,"M6",1.03835560284205,0.827416785329783,0,1,1,1000,0.85,0,"M6",49
0.6,"M6",1.01917574687683,0.814102715049907,0.5,1,1,1000,0.85,0,"M6",50
0.7,"M6",1.01917574687683,0.814102715049907,0.5,1,1,1000,0.85,0,"M6",50
0.8,"M6",1.01917574687683,0.814102715049907,0.5,1,1,1000,0.85,0,"M6",50
0.6,"M6",1.02978268015537,0.822290240517509,0,1,1,1000,0.85,0,"M6",51
0.7,"M6",1.02978268015537,0.822290240517509,0,1,1,1000,0.85,0,"M6",51
0.8,"M6",1.02978268015537,0.822290240517509,0,1,1,1000,0.85,0,"M6",51
0.6,"M6",1.02277855897932,0.818005161176747,0,1,1,1000,0.85,0,"M6",52
0.7,"M6",1.02277855897932,0.818005161176747,0,1,1,1000,0.85,0,"M6",52
0.8,"M6",1.02277855897932,0.818005161176747,0,1,1,1000,0.85,0,"M6",52
0.6,"M7",1.02577778787991,0.816449137726358,0.8,1,1,1000,0.85,0,"M6",53
0.7,"M7",1.02577778787991,0.816449137726358,0.8,1,1,1000,0.85,0,"M6",53
0.8,"M7",1.02577778787991,0.816449137726358,0.8,1,1,1000,0.85,0,"M6",53
0.6,"M6",1.01858461900148,0.817997199797713,0.3,1,1,1000,0.85,0,"M6",54
0.7,"M6",1.01858461900148,0.817997199797713,0.3,1,1,1000,0.85,0,"M6",54
0.8,"M6",1.01858461900148,0.817997199797713,0.3,1,1,1000,0.85,0,"M6",54
0.6,"M6",1.03273231909317,0.819829088663617,0,1,1,1000,0.85,0,"M6",55
0.7,"M6",1.03273231909317,0.819829088663617,0,1,1,1000,0.85,0,"M6",55
0.8,"M6",1.03273231909317,0.819829088663617,0,1,1,1000,0.85,0,"M6",55
0.6,"M6",0.99021676963039,0.788652933668901,0.1,1,1,1000,0.85,0,"M6",56
0.7,"M6",0.99021676963039,0.788652933668901,0.1,1,1,1000,0.85,0,"M6",56
0.8,"M6",0.99021676963039,0.788652933668901,0.1,1,1,1000,0.85,0,"M6",56
0.6,"M2",1.02402904690505,0.812588916908788,0.2,1,0.5,1000,0.85,0,"M6",57
0.7,"M2",1.02402904690505,0.812588916908788,0.2,1,0.5,1000,0.85,0,"M6",57
0.8,"M2",1.02402904690505,0.812588916908788,0.2,1,0.5,1000,0.85,0,"M6",57
0.6,"M7",0.999021118306529,0.795061702440083,0.9,1,1,1000,0.85,0,"M6",58
0.7,"M7",0.999021118306529,0.795061702440083,0.9,1,1,1000,0.85,0,"M6",58
0.8,"M7",0.999021118306529,0.795061702440083,0.9,1,1,1000,0.85,0,"M6",58
0.6,"M6",1.02216460461736,0.813213534864125,0.1,1,1,1000,0.85,0,"M6",59
0.7,"M6",1.02216460461736,0.813213534864125,0.1,1,1,1000,0.85,0,"M6",59
0.8,"M6",1.02216460461736,0.813213534864125,0.1,1,1,1000,0.85,0,"M6",59
0.6,"M6",1.00969312364966,0.805038590423773,0.1,1,1,1000,0.85,0,"M6",60
0.7,"M6",1.00969312364966,0.805038590423773,0.1,1,1,1000,0.85,0,"M6",60
0.8,"M6",1.00969312364966,0.805038590423773,0.1,1,1,1000,0.85,0,"M6",60
0.6,"M6",1.00486442968036,0.806401398516577,0.2,1,1,1000,0.85,0,"M6",61
0.7,"M6",1.00486442968036,0.806401398516577,0.2,1,1,1000,0.85,0,"M6",61
0.8,"M6",1.00486442968036,0.806401398516577,0.2,1,1,1000,0.85,0,"M6",61
0.6,"M6",1.0028821208781,0.798215823683645,0.1,1,1,1000,0.85,0,"M6",62
0.7,"M6",1.0028821208781,0.798215823683645,0.1,1,1,1000,0.85,0,"M6",62
0.8,"M6",1.0028821208781,0.798215823683645,0.1,1,1,1000,0.85,0,"M6",62
0.6,"M6",1.00397563214557,0.80518559855965,0.5,1,1,1000,0.85,0,"M6",63
0.7,"M6",1.00397563214557,0.80518559855965,0.5,1,1,1000,0.85,0,"M6",63
0.8,"M6",1.00397563214557,0.80518559855965,0.5,1,1,1000,0.85,0,"M6",63
0.6,"M7",0.999719733709249,0.801402206876223,0.9,0.7,1,1000,0.85,0,"M6",64
0.7,"M7",0.999719733709249,0.801402206876223,0.9,0.7,1,1000,0.85,0,"M6",64
0.8,"M5",1.00521981857302,0.80553348652937,0.9,0.7,1,1000,0.85,0,"M6",64
0.6,"M6",1.0118310561038,0.80994910308957,0,1,1,1000,0.85,0,"M6",65
0.7,"M6",1.0118310561038,0.80994910308957,0,1,1,1000,0.85,0,"M6",65
0.8,"M6",1.0118310561038,0.80994910308957,0,1,1,1000,0.85,0,"M6",65
0.6,"M6",1.02258059763899,0.815561093029639,0.3,1,1,1000,0.85,0,"M6",66
0.7,"M6",1.02258059763899,0.815561093029639,0.3,1,1,1000,0.85,0,"M6",66
0.8,"M6",1.02258059763899,0.815561093029639,0.3,1,1,1000,0.85,0,"M6",66
0.6,"M7",1.02402621628254,0.814328274770625,0.9,1,1,1000,0.85,0,"M6",67
0.7,"M7",1.02402621628254,0.814328274770625,0.9,1,1,1000,0.85,0,"M6",67
0.8,"M7",1.02402621628254,0.814328274770625,0.9,1,1,1000,0.85,0,"M6",67
0.6,"M6",1.02227766285203,0.812072652402844,0,1,1,1000,0.85,0,"M6",68
0.7,"M6",1.02227766285203,0.812072652402844,0,1,1,1000,0.85,0,"M6",68
0.8,"M6",1.02227766285203,0.812072652402844,0,1,1,1000,0.85,0,"M6",68
0.6,"M6",1.01607038742174,0.812023068522681,0.5,1,1,1000,0.85,0,"M6",69
0.7,"M6",1.01607038742174,0.812023068522681,0.5,1,1,1000,0.85,0,"M6",69
0.8,"M6",1.01607038742174,0.812023068522681,0.5,1,1,1000,0.85,0,"M6",69
0.6,"M6",1.00150969783798,0.797755013431199,0.1,1,1,1000,0.85,0,"M6",70
0.7,"M6",1.00150969783798,0.797755013431199,0.1,1,1,1000,0.85,0,"M6",70
0.8,"M6",1.00150969783798,0.797755013431199,0.1,1,1,1000,0.85,0,"M6",70
0.6,"M7",1.0228051557081,0.814313116583856,0.6,1,1,1000,0.85,0,"M6",71
0.7,"M6",1.02374233103529,0.814787411005818,0.6,1,1,1000,0.85,0,"M6",71
0.8,"M6",1.02374233103529,0.814787411005818,0.6,1,1,1000,0.85,0,"M6",71
0.6,"M6",1.00735895555136,0.80719517093622,0,1,1,1000,0.85,0,"M6",72
0.7,"M6",1.00735895555136,0.80719517093622,0,1,1,1000,0.85,0,"M6",72
0.8,"M6",1.00735895555136,0.80719517093622,0,1,1,1000,0.85,0,"M6",72
0.6,"M6",1.01611114452283,0.811782596593051,0.5,1,1,1000,0.85,0,"M6",73
0.7,"M6",1.01611114452283,0.811782596593051,0.5,1,1,1000,0.85,0,"M6",73
0.8,"M6",1.01611114452283,0.811782596593051,0.5,1,1,1000,0.85,0,"M6",73
0.6,"M6",1.00788715137219,0.804929677523293,0.2,1,1,1000,0.85,0,"M6",74
0.7,"M6",1.00788715137219,0.804929677523293,0.2,1,1,1000,0.85,0,"M6",74
0.8,"M6",1.00788715137219,0.804929677523293,0.2,1,1,1000,0.85,0,"M6",74
0.6,"M7",1.01734643608737,0.814639109440014,0.8,0.9,1,1000,0.85,0,"M6",75
0.7,"M7",1.01734643608737,0.814639109440014,0.8,0.9,1,1000,0.85,0,"M6",75
0.8,"M7",1.01734643608737,0.814639109440014,0.8,0.9,1,1000,0.85,0,"M6",75
0.6,"M6",1.02486929716421,0.822618156206677,0.1,1,0.8,1000,0.85,0,"M6",76
0.7,"M6",1.02486929716421,0.822618156206677,0.1,1,0.8,1000,0.85,0,"M6",76
0.8,"M6",1.02486929716421,0.822618156206677,0.1,1,0.8,1000,0.85,0,"M6",76
0.6,"M6",1.02166643463151,0.815865214900106,0,1,1,1000,0.85,0,"M6",77
0.7,"M6",1.02166643463151,0.815865214900106,0,1,1,1000,0.85,0,"M6",77
0.8,"M6",1.02166643463151,0.815865214900106,0,1,1,1000,0.85,0,"M6",77
0.6,"M2",1.01749468144489,0.813807045053805,0,1,0.3,1000,0.85,0,"M6",78
0.7,"M2",1.01749468144489,0.813807045053805,0,1,0.3,1000,0.85,0,"M6",78
0.8,"M2",1.01749468144489,0.813807045053805,0,1,0.3,1000,0.85,0,"M6",78
0.6,"M6",1.01244580382965,0.810340637898768,0.1,1,1,1000,0.85,0,"M6",79
0.7,"M6",1.01244580382965,0.810340637898768,0.1,1,1,1000,0.85,0,"M6",79
0.8,"M6",1.01244580382965,0.810340637898768,0.1,1,1,1000,0.85,0,"M6",79
0.6,"M6",1.01702940084757,0.810250827967442,0,1,1,1000,0.85,0,"M6",80
0.7,"M6",1.01702940084757,0.810250827967442,0,1,1,1000,0.85,0,"M6",80
0.8,"M6",1.01702940084757,0.810250827967442,0,1,1,1000,0.85,0,"M6",80
0.6,"M7",1.01620241836818,0.811115028368792,0.9,1,1,1000,0.85,0,"M6",81
0.7,"M7",1.01620241836818,0.811115028368792,0.9,1,1,1000,0.85,0,"M6",81
0.8,"M7",1.01620241836818,0.811115028368792,0.9,1,1,1000,0.85,0,"M6",81
0.6,"M6",1.02276922500813,0.814748665084466,0.1,1,1,1000,0.85,0,"M6",82
0.7,"M6",1.02276922500813,0.814748665084466,0.1,1,1,1000,0.85,0,"M6",82
0.8,"M6",1.02276922500813,0.814748665084466,0.1,1,1,1000,0.85,0,"M6",82
0.6,"M6",1.00161455533232,0.797094587719117,0.2,1,1,1000,0.85,0,"M6",83
0.7,"M6",1.00161455533232,0.797094587719117,0.2,1,1,1000,0.85,0,"M6",83
0.8,"M6",1.00161455533232,0.797094587719117,0.2,1,1,1000,0.85,0,"M6",83
0.6,"M6",1.02142260658719,0.811843178556771,0.1,1,1,1000,0.85,0,"M6",84
0.7,"M6",1.02142260658719,0.811843178556771,0.1,1,1,1000,0.85,0,"M6",84
0.8,"M6",1.02142260658719,0.811843178556771,0.1,1,1,1000,0.85,0,"M6",84
0.6,"M6",1.02222574666761,0.819479033809003,0.1,1,1,1000,0.85,0,"M6",85
0.7,"M6",1.02222574666761,0.819479033809003,0.1,1,1,1000,0.85,0,"M6",85
0.8,"M6",1.02222574666761,0.819479033809003,0.1,1,1,1000,0.85,0,"M6",85
0.6,"M6",1.01037777060464,0.807444512877683,0.1,1,0.7,1000,0.85,0,"M6",86
0.7,"M6",1.01037777060464,0.807444512877683,0.1,1,0.7,1000,0.85,0,"M6",86
0.8,"M2",1.02021515769463,0.815334472215501,0.1,1,0.7,1000,0.85,0,"M6",86
0.6,"M6",1.0128077736181,0.805686607781231,0.3,1,1,1000,0.85,0,"M6",87
0.7,"M6",1.0128077736181,0.805686607781231,0.3,1,1,1000,0.85,0,"M6",87
0.8,"M6",1.0128077736181,0.805686607781231,0.3,1,1,1000,0.85,0,"M6",87
0.6,"M7",1.02260470202932,0.817926860788908,0.7,1,1,1000,0.85,0,"M6",88
0.7,"M7",1.02260470202932,0.817926860788908,0.7,1,1,1000,0.85,0,"M6",88
0.8,"M6",1.02266534474813,0.81762139962682,0.7,1,1,1000,0.85,0,"M6",88
0.6,"M6",1.03189243047502,0.824039340984434,0.1,1,1,1000,0.85,0,"M6",89
0.7,"M6",1.03189243047502,0.824039340984434,0.1,1,1,1000,0.85,0,"M6",89
0.8,"M6",1.03189243047502,0.824039340984434,0.1,1,1,1000,0.85,0,"M6",89
0.6,"M7",1.03044759477787,0.827950170703521,0.8,1,1,1000,0.85,0,"M6",90
0.7,"M7",1.03044759477787,0.827950170703521,0.8,1,1,1000,0.85,0,"M6",90
0.8,"M7",1.03044759477787,0.827950170703521,0.8,1,1,1000,0.85,0,"M6",90
0.6,"M7",1.02012797559538,0.81026042166928,0.8,1,0.9,1000,0.85,0,"M6",91
0.7,"M7",1.02012797559538,0.81026042166928,0.8,1,0.9,1000,0.85,0,"M6",91
0.8,"M7",1.02012797559538,0.81026042166928,0.8,1,0.9,1000,0.85,0,"M6",91
0.6,"M6",1.02785504548305,0.818740734005361,0.2,1,1,1000,0.85,0,"M6",92
0.7,"M6",1.02785504548305,0.818740734005361,0.2,1,1,1000,0.85,0,"M6",92
0.8,"M6",1.02785504548305,0.818740734005361,0.2,1,1,1000,0.85,0,"M6",92
0.6,"M6",1.00516756761663,0.80708291536856,0,1,1,1000,0.85,0,"M6",93
0.7,"M6",1.00516756761663,0.80708291536856,0,1,1,1000,0.85,0,"M6",93
0.8,"M6",1.00516756761663,0.80708291536856,0,1,1,1000,0.85,0,"M6",93
0.6,"M7",1.01121661746153,0.807546496897177,1,1,1,1000,0.85,0,"M6",94
0.7,"M7",1.01121661746153,0.807546496897177,1,1,1,1000,0.85,0,"M6",94
0.8,"M7",1.01121661746153,0.807546496897177,1,1,1,1000,0.85,0,"M6",94
0.6,"M6",1.00334318682142,0.800668962259794,0,1,1,1000,0.85,0,"M6",95
0.7,"M6",1.00334318682142,0.800668962259794,0,1,1,1000,0.85,0,"M6",95
0.8,"M6",1.00334318682142,0.800668962259794,0,1,1,1000,0.85,0,"M6",95
0.6,"M6",1.00934927410046,0.805367465029303,0,1,1,1000,0.85,0,"M6",96
0.7,"M6",1.00934927410046,0.805367465029303,0,1,1,1000,0.85,0,"M6",96
0.8,"M6",1.00934927410046,0.805367465029303,0,1,1,1000,0.85,0,"M6",96
0.6,"M6",1.01673735176524,0.808207057091097,0.1,1,1,1000,0.85,0,"M6",97
0.7,"M6",1.01673735176524,0.808207057091097,0.1,1,1,1000,0.85,0,"M6",97
0.8,"M6",1.01673735176524,0.808207057091097,0.1,1,1,1000,0.85,0,"M6",97
0.6,"M7",1.01728420766015,0.810235392593153,1,1,1,1000,0.85,0,"M6",98
0.7,"M7",1.01728420766015,0.810235392593153,1,1,1,1000,0.85,0,"M6",98
0.8,"M7",1.01728420766015,0.810235392593153,1,1,1,1000,0.85,0,"M6",98
0.6,"M6",1.01449054483496,0.8085938770704,0.3,0.7,1,1000,0.85,0,"M6",99
0.7,"M6",1.01449054483496,0.8085938770704,0.3,0.7,1,1000,0.85,0,"M6",99
0.8,"M3",1.02222472388978,0.814810321505765,0.3,0.7,1,1000,0.85,0,"M6",99
0.6,"M6",1.01534999745339,0.812021151680066,0.2,1,1,1000,0.85,0,"M6",100
0.7,"M6",1.01534999745339,0.812021151680066,0.2,1,1,1000,0.85,0,"M6",100
0.8,"M6",1.01534999745339,0.812021151680066,0.2,1,1,1000,0.85,0,"M6",100
0.6,"M6",1.02100864870129,0.810008907934316,0,1,1,1000,0.85,0,"M6",101
0.7,"M6",1.02100864870129,0.810008907934316,0,1,1,1000,0.85,0,"M6",101
0.8,"M6",1.02100864870129,0.810008907934316,0,1,1,1000,0.85,0,"M6",101
0.6,"M6",1.01948332125725,0.812874846785778,0.1,1,1,1000,0.85,0,"M6",102
0.7,"M6",1.01948332125725,0.812874846785778,0.1,1,1,1000,0.85,0,"M6",102
0.8,"M6",1.01948332125725,0.812874846785778,0.1,1,1,1000,0.85,0,"M6",102
0.6,"M6",1.01424283728419,0.808969311808854,0,1,1,1000,0.85,0,"M6",103
0.7,"M6",1.01424283728419,0.808969311808854,0,1,1,1000,0.85,0,"M6",103
0.8,"M6",1.01424283728419,0.808969311808854,0,1,1,1000,0.85,0,"M6",103
0.6,"M6",1.02614363324592,0.817669424750329,0,1,1,1000,0.85,0,"M6",104
0.7,"M6",1.02614363324592,0.817669424750329,0,1,1,1000,0.85,0,"M6",104
0.8,"M6",1.02614363324592,0.817669424750329,0,1,1,1000,0.85,0,"M6",104
0.6,"M6",1.01303736278799,0.805802403603808,0.2,1,1,1000,0.85,0,"M6",105
0.7,"M6",1.01303736278799,0.805802403603808,0.2,1,1,1000,0.85,0,"M6",105
0.8,"M6",1.01303736278799,0.805802403603808,0.2,1,1,1000,0.85,0,"M6",105
0.6,"M7",0.992734142942619,0.789722950156564,1,1,1,1000,0.85,0,"M6",106
0.7,"M7",0.992734142942619,0.789722950156564,1,1,1,1000,0.85,0,"M6",106
0.8,"M7",0.992734142942619,0.789722950156564,1,1,1,1000,0.85,0,"M6",106
0.6,"M6",1.01834917462478,0.812648702442775,0,1,1,1000,0.85,0,"M6",107
0.7,"M6",1.01834917462478,0.812648702442775,0,1,1,1000,0.85,0,"M6",107
0.8,"M6",1.01834917462478,0.812648702442775,0,1,1,1000,0.85,0,"M6",107
0.6,"M6",1.0183228553619,0.808337050499997,0,1,1,1000,0.85,0,"M6",108
0.7,"M6",1.0183228553619,0.808337050499997,0,1,1,1000,0.85,0,"M6",108
0.8,"M6",1.0183228553619,0.808337050499997,0,1,1,1000,0.85,0,"M6",108
0.6,"M7",1.02033804337226,0.810997789748499,0.6,1,1,1000,0.85,0,"M6",109
0.7,"M6",1.0199173937801,0.811300879171409,0.6,1,1,1000,0.85,0,"M6",109
0.8,"M6",1.0199173937801,0.811300879171409,0.6,1,1,1000,0.85,0,"M6",109
0.6,"M6",1.02080659583224,0.816137755092057,0,1,1,1000,0.85,0,"M6",110
0.7,"M6",1.02080659583224,0.816137755092057,0,1,1,1000,0.85,0,"M6",110
0.8,"M6",1.02080659583224,0.816137755092057,0,1,1,1000,0.85,0,"M6",110
0.6,"M6",1.01339562543276,0.805283212257482,0,1,1,1000,0.85,0,"M6",111
0.7,"M6",1.01339562543276,0.805283212257482,0,1,1,1000,0.85,0,"M6",111
0.8,"M6",1.01339562543276,0.805283212257482,0,1,1,1000,0.85,0,"M6",111
0.6,"M6",1.01337800962121,0.809924803331193,0,1,1,1000,0.85,0,"M6",112
0.7,"M6",1.01337800962121,0.809924803331193,0,1,1,1000,0.85,0,"M6",112
0.8,"M6",1.01337800962121,0.809924803331193,0,1,1,1000,0.85,0,"M6",112
0.6,"M6",1.02960094905737,0.81978793579798,0,1,1,1000,0.85,0,"M6",113
0.7,"M6",1.02960094905737,0.81978793579798,0,1,1,1000,0.85,0,"M6",113
0.8,"M6",1.02960094905737,0.81978793579798,0,1,1,1000,0.85,0,"M6",113
0.6,"M6",0.999521991251265,0.799173470577632,0.1,1,1,1000,0.85,0,"M6",114
0.7,"M6",0.999521991251265,0.799173470577632,0.1,1,1,1000,0.85,0,"M6",114
0.8,"M6",0.999521991251265,0.799173470577632,0.1,1,1,1000,0.85,0,"M6",114
0.6,"M6",1.01415129711761,0.808787055308964,0.2,1,1,1000,0.85,0,"M6",115
0.7,"M6",1.01415129711761,0.808787055308964,0.2,1,1,1000,0.85,0,"M6",115
0.8,"M6",1.01415129711761,0.808787055308964,0.2,1,1,1000,0.85,0,"M6",115
0.6,"M6",1.00465847252647,0.796052387490675,0,1,1,1000,0.85,0,"M6",116
0.7,"M6",1.00465847252647,0.796052387490675,0,1,1,1000,0.85,0,"M6",116
0.8,"M6",1.00465847252647,0.796052387490675,0,1,1,1000,0.85,0,"M6",116
0.6,"M6",1.01359325179701,0.808651789548728,0.4,0.7,1,1000,0.85,0,"M6",117
0.7,"M6",1.01359325179701,0.808651789548728,0.4,0.7,1,1000,0.85,0,"M6",117
0.8,"M3",1.02048875047542,0.814577769257772,0.4,0.7,1,1000,0.85,0,"M6",117
0.6,"M6",1.01228171739068,0.81202912616166,0.5,1,1,1000,0.85,0,"M6",118
0.7,"M6",1.01228171739068,0.81202912616166,0.5,1,1,1000,0.85,0,"M6",118
0.8,"M6",1.01228171739068,0.81202912616166,0.5,1,1,1000,0.85,0,"M6",118
0.6,"M6",1.00481803768139,0.800541939858445,0.3,1,1,1000,0.85,0,"M6",119
0.7,"M6",1.00481803768139,0.800541939858445,0.3,1,1,1000,0.85,0,"M6",119
0.8,"M6",1.00481803768139,0.800541939858445,0.3,1,1,1000,0.85,0,"M6",119
0.6,"M6",1.02168365804951,0.815069937510534,0,0.9,1,1000,0.85,0,"M6",120
0.7,"M6",1.02168365804951,0.815069937510534,0,0.9,1,1000,0.85,0,"M6",120
0.8,"M6",1.02168365804951,0.815069937510534,0,0.9,1,1000,0.85,0,"M6",120
0.6,"M7",1.00888993052106,0.80444128397355,0.9,1,1,1000,0.85,0,"M6",121
0.7,"M7",1.00888993052106,0.80444128397355,0.9,1,1,1000,0.85,0,"M6",121
0.8,"M7",1.00888993052106,0.80444128397355,0.9,1,1,1000,0.85,0,"M6",121
0.6,"M6",0.998091224956422,0.803486251187516,0.2,1,1,1000,0.85,0,"M6",122
0.7,"M6",0.998091224956422,0.803486251187516,0.2,1,1,1000,0.85,0,"M6",122
0.8,"M6",0.998091224956422,0.803486251187516,0.2,1,1,1000,0.85,0,"M6",122
0.6,"M7",1.01070932077217,0.80580568292042,0.7,1,1,1000,0.85,0,"M6",123
0.7,"M7",1.01070932077217,0.80580568292042,0.7,1,1,1000,0.85,0,"M6",123
0.8,"M6",1.01048511714249,0.805559679952629,0.7,1,1,1000,0.85,0,"M6",123
0.6,"M6",1.01885159334689,0.812722993458868,0,1,1,1000,0.85,0,"M6",124
0.7,"M6",1.01885159334689,0.812722993458868,0,1,1,1000,0.85,0,"M6",124
0.8,"M6",1.01885159334689,0.812722993458868,0,1,1,1000,0.85,0,"M6",124
0.6,"M6",1.00195541935716,0.796645822755989,0.1,1,1,1000,0.85,0,"M6",125
0.7,"M6",1.00195541935716,0.796645822755989,0.1,1,1,1000,0.85,0,"M6",125
0.8,"M6",1.00195541935716,0.796645822755989,0.1,1,1,1000,0.85,0,"M6",125
0.6,"M6",1.03352842263428,0.826312589495892,0.1,1,1,1000,0.85,0,"M6",126
0.7,"M6",1.03352842263428,0.826312589495892,0.1,1,1,1000,0.85,0,"M6",126
0.8,"M6",1.03352842263428,0.826312589495892,0.1,1,1,1000,0.85,0,"M6",126
0.6,"M6",1.01783159924949,0.80747021699447,0,1,1,1000,0.85,0,"M6",127
0.7,"M6",1.01783159924949,0.80747021699447,0,1,1,1000,0.85,0,"M6",127
0.8,"M6",1.01783159924949,0.80747021699447,0,1,1,1000,0.85,0,"M6",127
0.6,"M6",1.01204086151866,0.8021351245567,0.1,1,1,1000,0.85,0,"M6",128
0.7,"M6",1.01204086151866,0.8021351245567,0.1,1,1,1000,0.85,0,"M6",128
0.8,"M6",1.01204086151866,0.8021351245567,0.1,1,1,1000,0.85,0,"M6",128
0.6,"M6",1.04093735590378,0.83170754956827,0.5,1,1,1000,0.85,0,"M6",129
0.7,"M6",1.04093735590378,0.83170754956827,0.5,1,1,1000,0.85,0,"M6",129
0.8,"M6",1.04093735590378,0.83170754956827,0.5,1,1,1000,0.85,0,"M6",129
0.6,"M6",1.02688278552823,0.817349502479906,0,1,1,1000,0.85,0,"M6",130
0.7,"M6",1.02688278552823,0.817349502479906,0,1,1,1000,0.85,0,"M6",130
0.8,"M6",1.02688278552823,0.817349502479906,0,1,1,1000,0.85,0,"M6",130
0.6,"M6",0.990259214919181,0.786568810131508,0,1,1,1000,0.85,0,"M6",131
